2,global_rounds,id_list
3,0,"[26, 37, 23, 18, 28]"
4,1,"[10, 42, 8, 29, 34]"
5,2,"[18, 48, 5, 15, 46]"
6,3,"[18, 24, 48, 22, 0]"
7,4,"[28, 1, 34, 16, 11]"
8,5,"[10, 39, 27, 29, 1]"
9,6,"[43, 24, 48, 3, 27]"
10,7,"[4, 44, 36, 13, 43]"
11,8,"[43, 21, 15, 9, 27]"
12,9,"[38, 10, 35, 20, 25]"
13,10,"[38, 25, 26, 35, 16]"
14,11,"[33, 16, 1, 25, 22]"
15,12,"[2, 23, 31, 4, 41]"
16,13,"[0, 17, 12, 21, 36]"
17,14,"[49, 36, 1, 25, 2]"
18,15,"[29, 5, 43, 19, 1]"
19,16,"[13, 10, 5, 16, 25]"
20,17,"[48, 16, 38, 11, 30]"
21,18,"[1, 15, 37, 12, 8]"
22,19,"[26, 30, 16, 46, 25]"
23,20,"[40, 25, 35, 43, 36]"
24,21,"[21, 24, 32, 7, 13]"
25,22,"[24, 11, 7, 21, 27]"
26,23,"[8, 31, 37, 7, 45]"
27,24,"[29, 38, 1, 45, 17]"
28,25,"[7, 25, 48, 14, 4]"
29,26,"[42, 7, 20, 4, 9]"
30,27,"[10, 45, 7, 49, 18]"
31,28,"[29, 35, 15, 37, 42]"
32,29,"[18, 12, 25, 28, 27]"
33,30,"[44, 6, 4, 17, 22]"
34,31,"[49, 15, 18, 37, 36]"
35,32,"[39, 1, 31, 12, 27]"
36,33,"[9, 38, 24, 33, 3]"
37,34,"[49, 19, 34, 39, 28]"
38,35,"[32, 48, 16, 35, 9]"
39,36,"[23, 17, 24, 6, 12]"
40,37,"[35, 16, 6, 9, 30]"
41,38,"[1, 23, 39, 41, 8]"
42,39,"[18, 3, 15, 40, 5]"
43,40,"[30, 45, 7, 35, 43]"
44,41,"[31, 40, 42, 41, 14]"
45,42,"[2, 25, 31, 44, 47]"
46,43,"[44, 3, 34, 2, 12]"
47,44,"[19, 33, 11, 4, 1]"
48,45,"[18, 11, 35, 46, 48]"
49,46,"[20, 3, 22, 6, 48]"
50,47,"[29, 3, 26, 8, 33]"
51,48,"[45, 39, 13, 30, 7]"
52,49,"[13, 24, 45, 47, 7]"
53,50,"[7, 6, 46, 1, 48]"
54,51,"[12, 37, 9, 43, 18]"
55,52,"[35, 49, 39, 29, 23]"
56,53,"[8, 32, 20, 49, 11]"
57,54,"[35, 29, 1, 39, 38]"
58,55,"[29, 13, 35, 47, 40]"
59,56,"[49, 15, 29, 26, 24]"
60,57,"[40, 0, 1, 49, 25]"
61,58,"[15, 48, 8, 35, 41]"
62,59,"[16, 37, 3, 1, 35]"
63,60,"[43, 8, 5, 10, 23]"
64,61,"[42, 1, 20, 34, 9]"
65,62,"[44, 41, 30, 7, 43]"
66,63,"[18, 42, 10, 23, 27]"
67,64,"[34, 35, 17, 22, 1]"
68,65,"[10, 29, 34, 6, 16]"
69,66,"[49, 30, 47, 4, 14]"
70,67,"[21, 10, 2, 27, 33]"
71,68,"[34, 43, 5, 4, 29]"
72,69,"[9, 3, 15, 44, 45]"
73,70,"[2, 9, 36, 43, 23]"
74,71,"[36, 6, 21, 29, 37]"
75,72,"[36, 48, 49, 47, 30]"
76,73,"[38, 9, 4, 27, 20]"
77,74,"[16, 41, 40, 30, 6]"
78,75,"[28, 26, 6, 47, 32]"
79,76,"[13, 20, 42, 2, 37]"
80,77,"[6, 37, 15, 39, 29]"
81,78,"[4, 16, 20, 22, 36]"
82,79,"[18, 31, 3, 36, 30]"
83,80,"[12, 13, 1, 7, 22]"
84,81,"[14, 2, 20, 23, 46]"
85,82,"[3, 33, 13, 34, 38]"
86,83,"[43, 27, 10, 24, 49]"
87,84,"[22, 5, 36, 44, 42]"
88,85,"[49, 28, 36, 3, 30]"
89,86,"[1, 2, 4, 5, 37]"
90,87,"[17, 28, 48, 37, 0]"
91,88,"[48, 36, 8, 43, 31]"
92,89,"[46, 38, 18, 49, 33]"
93,90,"[31, 38, 41, 28, 17]"
94,91,"[10, 8, 13, 32, 25]"
95,92,"[21, 12, 8, 34, 38]"
96,93,"[7, 17, 15, 4, 46]"
97,94,"[44, 10, 23, 35, 42]"
98,95,"[17, 7, 13, 42, 26]"
99,96,"[26, 12, 11, 14, 9]"
100,97,"[46, 36, 15, 22, 30]"
101,98,"[44, 14, 2, 34, 24]"
102,99,"[10, 32, 16, 46, 1]"
103,100,"[0, 19, 25, 11, 1]"
